Time	Latitude	Longitude	Alt.(M)	Dist.(M)	HR (Bpm)	Cadence	Speed
8:17:39 PM	49.26867672	-123.1852985	-3.599999905	907.2399902	200	39	9.177000046
8:17:40 PM	49.26868519	-123.1854068	-4	915.1699829	200	39	7.923999786
8:17:41 PM	49.26868561	-123.1854896	-4	921.6500244	200	39	6.572999954
8:17:42 PM	49.26868259	-123.1855429	-4.599999905	927.1799927	193	0	5.427999973
8:17:43 PM	49.26868066	-123.1855756	-5.199999809	930.5499878	177	0	3.405999899
8:17:44 PM	49.26868158	-123.1855908	-5.800000191	930.5499878	165	0	0
8:18:13 PM	49.26868418	-123.1856311	-7	930.5499878	92	36	2.756000042
8:18:14 PM	49.26868284	-123.1856915	-7	933.2299805	92	61	2.756000042
8:18:15 PM	49.26868376	-123.1857628	-7	938.75	96	79	5.400000095
8:18:16 PM	49.26868502	-123.185863	-7	944.9799805	99	90	6.340000153
8:18:17 PM	49.26868536	-123.1859687	-7	952.1099854	102	100	7.070000172
8:18:18 PM	49.26868971	-123.1860794	-7	959.8200073	102	104	7.649000168
8:18:19 PM	49.26869315	-123.1861977	-7	967.7600098	107	98	8.050000191
8:18:20 PM	49.26869432	-123.1863173	-7	975.9799805	111	101	8.362999916
8:18:21 PM	49.26869592	-123.1864392	-7	984.5200195	111	104	8.529000282
8:18:24 PM	49.26869877	-123.186806	-7	1011.559998	124	108	8.993000031
8:18:25 PM	49.26870204	-123.1869257	-7	1020.169983	135	108	9.055999756
8:18:26 PM	49.26870422	-123.1870476	-7	1029.369995	135	108	8.993000031
8:18:29 PM	49.26870891	-123.1874197	-7.400000095	1056.329956	144	106	8.894000053
8:18:30 PM	49.26870774	-123.1875404	-7.800000191	1065.130005	144	105	8.82199955
8:18:31 PM	49.2687048	-123.1876568	-8.199999809	1073.819946	144	104	8.713999748
8:18:32 PM	49.26870422	-123.1877731	-8.600000381	1082.560059	144	104	8.678999901
8:18:33 PM	49.26870706	-123.1878893	-9	1091.390015	144	105	8.678999901
8:18:34 PM	49.26870899	-123.1880069	-9	1099.880005	152	105	8.786000252
8:18:35 PM	49.26871578	-123.1881255	-9	1108.829956	152	106	8.82199955
8:18:39 PM	49.26872693	-123.1886022	-9	1143.880005	157	103	8.678999901
8:18:40 PM	49.2687281	-123.1887192	-9	1152.51001	162	103	8.644000053
8:18:41 PM	49.26872911	-123.1888381	-9	1161.170044	162	103	8.649999619
