Time	 Latitude 	 Longitude 	 Alt.(M) 	 Dist.(M) 	HR (Bpm)	Cadence	 Speed
11:03:30 PM	 49.279313 	 (123.240492)	 (6.60)	 11,578.03 	118	71	 4.45
11:03:32 PM	 49.279348 	 (123.240667)	 (6.60)	 11,588.76 	120	93	 5.64
11:03:34 PM	 49.279342 	 (123.240868)	 (6.60)	 11,601.59 	123	105	 6.83
11:03:36 PM	 49.279345 	 (123.241053)	 (6.60)	 11,614.44 	126	97	 6.11
11:03:37 PM	 49.279347 	 (123.241129)	 (6.60)	 11,620.13 	127	96	 6.11
11:03:39 PM	 49.279336 	 (123.241345)	 (6.60)	 11,631.96 	130	99	 5.68
11:03:42 PM	 49.279321 	 (123.241585)	 (6.60)	 11,648.23 	133	93	 5.37
11:03:43 PM	 49.279312 	 (123.241667)	 (6.20)	 11,653.76 	134	95	 5.19
11:03:44 PM	 49.279309 	 (123.241723)	 (6.00)	 11,658.61 	135	99	 5.19
11:03:45 PM	 49.279319 	 (123.241796)	 (5.60)	 11,663.79 	135	99	 4.91
11:03:46 PM	 49.279322 	 (123.241860)	 (5.00)	 11,668.69 	135	97	 4.88
11:03:47 PM	 49.279324 	 (123.241914)	 (4.60)	 11,673.28 	136	97	 4.88
11:03:50 PM	 49.279331 	 (123.242128)	 (4.60)	 11,688.00 	136	98	 4.85
11:03:53 PM	 49.279326 	 (123.242336)	 (4.20)	 11,702.62 	137	99	 4.85
11:03:54 PM	 49.279328 	 (123.242402)	 (3.60)	 11,707.54 	137	101	 4.97
11:03:55 PM	 49.279326 	 (123.242463)	 (3.40)	 11,712.53 	137	99	 4.97
11:03:56 PM	 49.279322 	 (123.242529)	 (2.80)	 11,717.30 	138	97	 4.84
11:03:57 PM	 49.279325 	 (123.242589)	 (2.60)	 11,722.03 	138	96	 4.66
11:03:58 PM	 49.279330 	 (123.242642)	 (2.60)	 11,726.75 	138	96	 4.75
11:04:01 PM	 49.279333 	 (123.242798)	 (2.00)	 11,740.98 	139	98	 4.81
11:04:02 PM	 49.279331 	 (123.242842)	 (1.80)	 11,745.58 	140	100	 4.89
11:04:03 PM	 49.279334 	 (123.242897)	 (1.40)	 11,750.83 	140	98	 4.97
11:04:04 PM	 49.279329 	 (123.242948)	 (1.00)	 11,755.80 	141	90	 4.89
11:04:05 PM	 49.279325 	 (123.243005)	 (0.40)	 11,760.76 	142	90	 4.98
11:04:08 PM	 49.279322 	 (123.243242)	 (0.40)	 11,776.48 	144	95	 5.30
11:04:11 PM	 49.279274 	 (123.243476)	 0.20 	 11,792.71 	147	95	 5.37
11:04:12 PM	 49.279254 	 (123.243553)	 0.60 	 11,797.99 	147	95	 5.34
11:04:13 PM	 49.279236 	 (123.243622)	 1.00 	 11,803.32 	148	94	 5.30
11:04:14 PM	 49.279217 	 (123.243681)	 1.20 	 11,808.53 	148	93	 5.25
11:04:15 PM	 49.279196 	 (123.243737)	 1.60 	 11,813.75 	149	93	 5.24
11:04:16 PM	 49.279172 	 (123.243795)	 1.60 	 11,819.08 	149	94	 5.25
11:04:21 PM	 49.279007 	 (123.244118)	 1.60 	 11,847.17 	152	103	 5.71
11:04:22 PM	 49.278974 	 (123.244185)	 1.60 	 11,852.95 	152	103	 5.86
11:04:28 PM	 49.278785 	 (123.244564)	 2.20 	 11,886.87 	153	109	 5.41
11:04:29 PM	 49.278761 	 (123.244629)	 2.40 	 11,892.17 	153	107	 5.30
11:04:30 PM	 49.278740 	 (123.244696)	 3.00 	 11,897.28 	153	106	 5.24
11:04:31 PM	 49.278726 	 (123.244767)	 3.40 	 11,902.38 	153	103	 5.10
11:04:32 PM	 49.278706 	 (123.244832)	 4.00 	 11,907.46 	153	100	 5.03
11:04:36 PM	 49.278638 	 (123.245111)	 4.40 	 11,926.41 	153	96	 4.73
11:04:37 PM	 49.278613 	 (123.245178)	 5.00 	 11,931.28 	153	98	 4.81
11:04:38 PM	 49.278589 	 (123.245241)	 5.40 	 11,936.23 	153	98	 4.84
11:04:39 PM	 49.278562 	 (123.245306)	 6.00 	 11,941.01 	153	99	 4.89
11:04:40 PM	 49.278532 	 (123.245372)	 6.40 	 11,945.91 	153	99	 4.89
11:04:41 PM	 49.278505 	 (123.245433)	 6.80 	 11,950.79 	153	97	 4.84
11:04:42 PM	 49.278479 	 (123.245491)	 7.40 	 11,955.46 	153	96	 4.77
11:04:43 PM	 49.278453 	 (123.245545)	 7.80 	 11,960.23 	153	95	 4.70
11:04:44 PM	 49.278427 	 (123.245598)	 8.00 	 11,964.92 	154	95	 4.69
11:04:45 PM	 49.278402 	 (123.245653)	 8.80 	 11,969.45 	154	95	 4.72
11:04:49 PM	 49.278306 	 (123.245861)	 9.00 	 11,987.83 	155	91	 4.49
11:04:50 PM	 49.278283 	 (123.245910)	 9.60 	 11,992.29 	155	89	 4.43
11:04:51 PM	 49.278256 	 (123.245962)	 10.00 	 11,996.65 	155	88	 4.37
11:04:52 PM	 49.278235 	 (123.246007)	 10.20 	 12,000.66 	155	89	 4.37
11:04:54 PM	 49.278190 	 (123.246109)	 10.80 	 12,009.54 	156	96	 4.24
11:04:57 PM	 49.278130 	 (123.246250)	 11.00 	 12,021.76 	155	90	 3.97
11:04:58 PM	 49.278110 	 (123.246293)	 11.60 	 12,025.83 	156	91	 4.00
11:04:59 PM	 49.278094 	 (123.246333)	 12.00 	 12,029.50 	156	90	 4.00
11:05:00 PM	 49.278066 	 (123.246378)	 12.60 	 12,033.75 	156	90	 4.00
11:05:01 PM	 49.278043 	 (123.246423)	 13.00 	 12,037.83 	156	92	 4.00
11:05:04 PM	 49.277978 	 (123.246564)	 13.20 	 12,050.24 	156	96	 4.28
11:05:05 PM	 49.277955 	 (123.246610)	 13.80 	 12,054.24 	156	94	 4.24
11:05:06 PM	 49.277934 	 (123.246658)	 14.00 	 12,058.66 	156	94	 4.14
11:05:07 PM	 49.277915 	 (123.246702)	 14.60 	 12,062.79 	156	94	 4.15
11:05:08 PM	 49.277898 	 (123.246742)	 15.00 	 12,066.69 	156	93	 4.15
11:05:12 PM	 49.277815 	 (123.246928)	 15.20 	 12,082.91 	157	90	 3.95
11:05:13 PM	 49.277793 	 (123.246970)	 15.80 	 12,086.91 	157	89	 3.96
11:05:14 PM	 49.277771 	 (123.247017)	 16.20 	 12,090.86 	158	90	 3.95
11:05:15 PM	 49.277751 	 (123.247062)	 16.60 	 12,094.91 	158	90	 4.00
11:05:16 PM	 49.277732 	 (123.247107)	 17.00 	 12,098.87 	157	88	 3.93
11:05:17 PM	 49.277714 	 (123.247151)	 17.00 	 12,102.78 	158	88	 3.91
11:05:24 PM	 49.277573 	 (123.247490)	 17.20 	 12,131.79 	158	99	 4.37
11:05:25 PM	 49.277557 	 (123.247537)	 17.60 	 12,136.12 	158	98	 4.32
11:05:26 PM	 49.277540 	 (123.247585)	 18.20 	 12,140.58 	158	97	 4.32
11:05:27 PM	 49.277524 	 (123.247629)	 18.60 	 12,144.71 	158	95	 4.21
11:05:28 PM	 49.277507 	 (123.247679)	 19.20 	 12,148.70 	158	93	 4.11
11:05:31 PM	 49.277454 	 (123.247828)	 19.60 	 12,161.16 	158	94	 4.16
11:05:32 PM	 49.277435 	 (123.247877)	 20.00 	 12,165.33 	158	86	 4.12
11:05:33 PM	 49.277417 	 (123.247926)	 20.60 	 12,169.58 	158	87	 4.16
11:05:34 PM	 49.277398 	 (123.247980)	 21.00 	 12,174.07 	158	90	 4.45
11:05:35 PM	 49.277377 	 (123.248038)	 21.20 	 12,178.24 	158	91	 4.55
11:05:41 PM	 49.277250 	 (123.248367)	 21.20 	 12,205.95 	159	89	 4.45
11:05:43 PM	 49.277218 	 (123.248469)	 21.60 	 12,214.58 	159	89	 4.38
11:05:44 PM	 49.277199 	 (123.248524)	 22.20 	 12,218.99 	159	88	 4.41
11:05:45 PM	 49.277180 	 (123.248576)	 22.60 	 12,223.48 	159	88	 4.37
11:05:46 PM	 49.277161 	 (123.248625)	 23.20 	 12,227.75 	159	88	 4.35
11:05:47 PM	 49.277141 	 (123.248675)	 23.60 	 12,232.11 	159	88	 4.35
11:05:50 PM	 49.277086 	 (123.248819)	 23.60 	 12,245.20 	159	87	 4.32
11:05:53 PM	 49.277026 	 (123.248963)	 24.20 	 12,258.15 	160	87	 4.32
11:05:54 PM	 49.277007 	 (123.249013)	 24.60 	 12,262.46 	160	87	 4.32
11:05:55 PM	 49.276987 	 (123.249059)	 25.00 	 12,266.87 	160	85	 4.34
11:05:56 PM	 49.276966 	 (123.249104)	 25.60 	 12,271.08 	159	85	 4.22
11:05:58 PM	 49.276924 	 (123.249193)	 26.00 	 12,279.50 	159	85	 4.16
11:06:02 PM	 49.276836 	 (123.249372)	 26.20 	 12,296.19 	159	82	 4.13
11:06:03 PM	 49.276813 	 (123.249413)	 26.60 	 12,300.28 	159	82	 4.07
11:06:04 PM	 49.276789 	 (123.249454)	 27.20 	 12,304.45 	159	84	 4.17
11:06:05 PM	 49.276760 	 (123.249494)	 27.60 	 12,308.70 	159	86	 4.26
11:06:06 PM	 49.276734 	 (123.249540)	 28.20 	 12,313.15 	159	89	 4.43
11:06:07 PM	 49.276708 	 (123.249591)	 28.20 	 12,317.45 	159	89	 4.44
11:06:11 PM	 49.276573 	 (123.249767)	 28.60 	 12,335.54 	160	92	 4.57
11:06:12 PM	 49.276542 	 (123.249805)	 29.20 	 12,339.98 	160	91	 4.53
11:06:13 PM	 49.276509 	 (123.249840)	 29.60 	 12,344.37 	160	90	 4.51
11:06:14 PM	 49.276477 	 (123.249873)	 30.00 	 12,348.83 	160	89	 4.39
11:06:15 PM	 49.276443 	 (123.249902)	 30.60 	 12,353.20 	161	88	 4.37
11:06:19 PM	 49.276298 	 (123.250007)	 31.00 	 12,370.57 	161	86	 4.25
11:06:20 PM	 49.276265 	 (123.250036)	 31.20 	 12,374.92 	162	86	 4.25
11:06:21 PM	 49.276233 	 (123.250062)	 31.60 	 12,379.15 	162	85	 4.23
11:06:22 PM	 49.276201 	 (123.250087)	 32.20 	 12,383.34 	162	85	 4.23
11:06:24 PM	 49.276136 	 (123.250143)	 33.00 	 12,391.87 	162	87	 4.28
11:06:25 PM	 49.276105 	 (123.250167)	 33.40 	 12,396.16 	162	87	 4.30
11:06:26 PM	 49.276073 	 (123.250192)	 33.60 	 12,400.44 	162	87	 4.32
11:06:27 PM	 49.276041 	 (123.250217)	 34.20 	 12,404.84 	162	87	 4.35
11:06:28 PM	 49.276007 	 (123.250242)	 34.60 	 12,409.19 	162	88	 4.39
11:06:33 PM	 49.275816 	 (123.250361)	 35.20 	 12,431.63 	161	84	 4.46
11:06:34 PM	 49.275778 	 (123.250380)	 35.40 	 12,435.59 	162	75	 4.05
11:06:35 PM	 49.275737 	 (123.250403)	 36.00 	 12,440.29 	161	86	 4.68
11:06:36 PM	 49.275692 	 (123.250437)	 36.40 	 12,445.30 	161	95	 5.01
11:06:37 PM	 49.275648 	 (123.250473)	 36.60 	 12,451.26 	161	100	 5.89
11:06:39 PM	 49.275557 	 (123.250554)	 36.60 	 12,461.62 	161	94	 5.35
11:06:41 PM	 49.275484 	 (123.250642)	 36.60 	 12,472.05 	162	91	 5.19
11:06:43 PM	 49.275436 	 (123.250757)	 36.60 	 12,482.71 	162	91	 5.14
11:06:44 PM	 49.275416 	 (123.250820)	 37.40 	 12,487.95 	163	92	 5.23
11:06:45 PM	 49.275401 	 (123.250889)	 37.60 	 12,493.16 	163	92	 5.22
11:06:46 PM	 49.275388 	 (123.250960)	 38.20 	 12,498.26 	163	94	 5.31
11:06:47 PM	 49.275377 	 (123.251031)	 38.60 	 12,503.87 	164	95	 5.33
11:06:48 PM	 49.275368 	 (123.251099)	 39.20 	 12,509.11 	164	96	 5.43
11:06:49 PM	 49.275358 	 (123.251174)	 39.20 	 12,514.41 	164	96	 5.43
11:06:53 PM	 49.275304 	 (123.251455)	 39.20 	 12,535.37 	164	89	 5.12
11:06:56 PM	 49.275250 	 (123.251629)	 39.20 	 12,549.66 	163	91	 4.55
11:06:57 PM	 49.275228 	 (123.251683)	 39.40 	 12,554.33 	163	89	 4.48
11:06:59 PM	 49.275187 	 (123.251782)	 40.00 	 12,562.79 	163	88	 4.43
11:07:00 PM	 49.275158 	 (123.251825)	 40.40 	 12,567.50 	163	86	 4.25
11:07:01 PM	 49.275132 	 (123.251863)	 40.60 	 12,571.70 	163	87	 4.36
11:07:02 PM	 49.275104 	 (123.251897)	 41.20 	 12,576.04 	163	87	 4.32
11:07:08 PM	 49.274895 	 (123.252033)	 41.60 	 12,602.91 	162	98	 4.85
11:07:09 PM	 49.274852 	 (123.252050)	 42.20 	 12,607.80 	162	100	 4.97
11:07:10 PM	 49.274811 	 (123.252068)	 42.40 	 12,612.98 	162	100	 5.00
11:07:11 PM	 49.274769 	 (123.252089)	 43.00 	 12,617.87 	162	100	 4.94
11:07:12 PM	 49.274732 	 (123.252109)	 43.40 	 12,622.74 	162	100	 4.93
11:07:19 PM	 49.274451 	 (123.252267)	 43.60 	 12,657.41 	162	102	 5.05
11:07:20 PM	 49.274412 	 (123.252299)	 44.20 	 12,662.65 	162	102	 5.08
11:07:21 PM	 49.274375 	 (123.252334)	 44.40 	 12,667.54 	162	102	 5.11
11:07:22 PM	 49.274339 	 (123.252375)	 45.20 	 12,672.82 	162	95	 5.09
11:07:23 PM	 49.274305 	 (123.252422)	 45.40 	 12,677.96 	162	93	 5.19
11:07:25 PM	 49.274240 	 (123.252528)	 45.40 	 12,688.88 	161	98	 5.51
11:07:27 PM	 49.274176 	 (123.252640)	 45.40 	 12,700.16 	161	101	 5.72
11:07:31 PM	 49.274077 	 (123.252926)	 45.40 	 12,723.73 	161	104	 5.99
11:07:39 PM	 49.273860 	 (123.253501)	 45.40 	 12,773.33 	159	100	 6.23
11:07:42 PM	 49.273750 	 (123.253690)	 46.00 	 12,791.98 	158	100	 6.26
11:07:43 PM	 49.273709 	 (123.253747)	 46.40 	 12,798.33 	158	100	 6.23
11:07:44 PM	 49.273667 	 (123.253803)	 46.60 	 12,804.33 	158	100	 6.23
11:07:45 PM	 49.273622 	 (123.253858)	 47.20 	 12,810.50 	158	100	 6.25
11:07:46 PM	 49.273579 	 (123.253910)	 47.40 	 12,816.79 	158	100	 6.26
11:07:47 PM	 49.273537 	 (123.253966)	 47.40 	 12,823.01 	158	100	 6.25
11:07:50 PM	 49.273391 	 (123.254103)	 47.40 	 12,842.05 	157	100	 6.32
11:07:52 PM	 49.273287 	 (123.254168)	 47.40 	 12,854.29 	157	98	 6.16
11:07:59 PM	 49.272857 	 (123.254278)	 47.40 	 12,902.70 	158	101	 6.40
11:08:01 PM	 49.272742 	 (123.254283)	 48.40 	 12,915.40 	157	101	 6.34
11:08:03 PM	 49.272628 	 (123.254262)	 49.00 	 12,928.00 	158	89	 6.26
11:08:04 PM	 49.272574 	 (123.254254)	 49.40 	 12,934.13 	158	80	 6.14
11:08:05 PM	 49.272514 	 (123.254249)	 50.00 	 12,940.41 	158	87	 6.26
11:08:06 PM	 49.272450 	 (123.254240)	 50.00 	 12,947.42 	158	93	 7.02
11:08:11 PM	 49.272100 	 (123.254155)	 50.40 	 12,986.37 	160	105	 8.11
11:08:12 PM	 49.272017 	 (123.254135)	 51.00 	 12,994.73 	160	107	 8.36
11:08:13 PM	 49.271941 	 (123.254125)	 51.40 	 13,003.08 	161	102	 8.36
11:08:14 PM	 49.271875 	 (123.254121)	 51.60 	 13,011.20 	161	100	 8.11
11:08:15 PM	 49.271806 	 (123.254116)	 52.40 	 13,019.30 	162	97	 7.90
11:08:17 PM	 49.271683 	 (123.254103)	 52.40 	 13,034.07 	163	88	 7.31
11:08:18 PM	 49.271617 	 (123.254095)	 52.60 	 13,041.16 	163	88	 7.05
11:08:19 PM	 49.271553 	 (123.254091)	 53.20 	 13,048.11 	163	85	 6.98
11:08:20 PM	 49.271495 	 (123.254089)	 53.40 	 13,054.88 	164	83	 6.78
11:08:21 PM	 49.271440 	 (123.254083)	 54.00 	 13,061.48 	164	79	 6.59
11:08:22 PM	 49.271386 	 (123.254077)	 54.40 	 13,067.78 	164	78	 6.30
11:08:24 PM	 49.271336 	 (123.254021)	 54.40 	 13,078.37 	164	19	 4.87
11:08:25 PM	 49.271389 	 (123.253968)	 54.40 	 13,083.11 	164	0	 4.73
11:08:26 PM	 49.271429 	 (123.253977)	 55.00 	 13,087.50 	163	45	 4.40
11:08:27 PM	 49.271474 	 (123.253991)	 55.40 	 13,091.65 	163	57	 4.14
11:08:28 PM	 49.271519 	 (123.254011)	 55.60 	 13,096.25 	162	59	 4.61
11:08:29 PM	 49.271564 	 (123.254029)	 56.40 	 13,101.29 	163	62	 5.02
11:08:30 PM	 49.271602 	 (123.254047)	 56.60 	 13,106.59 	162	65	 5.29
11:08:32 PM	 49.271693 	 (123.254075)	 56.20 	 13,118.07 	162	67	 5.91
11:08:33 PM	 49.271745 	 (123.254087)	 55.60 	 13,124.25 	161	66	 6.19
11:08:34 PM	 49.271800 	 (123.254101)	 55.40 	 13,130.67 	160	66	 6.41
11:08:35 PM	 49.271853 	 (123.254113)	 55.00 	 13,137.53 	159	49	 6.61
11:08:36 PM	 49.271909 	 (123.254113)	 54.40 	 13,144.11 	159	0	 6.82
11:08:38 PM	 49.272034 	 (123.254141)	 54.40 	 13,158.32 	157	0	 7.19
11:08:41 PM	 49.272217 	 (123.254201)	 54.00 	 13,180.74 	155	0	 7.62
11:08:42 PM	 49.272299 	 (123.254241)	 53.40 	 13,188.54 	153	20	 7.82
11:08:43 PM	 49.272380 	 (123.254243)	 53.00 	 13,196.40 	153	81	 7.84
11:08:44 PM	 49.272467 	 (123.254244)	 52.40 	 13,204.48 	152	82	 8.08
11:08:45 PM	 49.272539 	 (123.254250)	 52.00 	 13,212.75 	151	84	 8.27
11:08:49 PM	 49.272868 	 (123.254243)	 51.40 	 13,247.25 	149	88	 8.92
11:08:50 PM	 49.272962 	 (123.254225)	 51.00 	 13,256.46 	148	22	 8.96
11:08:51 PM	 49.273051 	 (123.254203)	 50.40 	 13,265.16 	147	0	 8.96
11:08:52 PM	 49.273132 	 (123.254178)	 50.00 	 13,274.00 	146	0	 8.85
11:08:53 PM	 49.273209 	 (123.254146)	 49.40 	 13,282.82 	146	89	 8.81
11:08:55 PM	 49.273354 	 (123.254041)	 49.40 	 13,300.44 	145	89	 8.74
11:08:56 PM	 49.273426 	 (123.253977)	 49.20 	 13,309.30 	146	89	 8.85
11:08:57 PM	 49.273497 	 (123.253914)	 48.60 	 13,318.12 	145	90	 8.85
11:08:58 PM	 49.273569 	 (123.253841)	 48.40 	 13,327.01 	145	90	 8.88
11:08:59 PM	 49.273632 	 (123.253767)	 48.00 	 13,335.86 	145	90	 8.85
11:09:00 PM	 49.273696 	 (123.253693)	 47.40 	 13,344.74 	144	90	 8.88
11:09:03 PM	 49.273856 	 (123.253425)	 47.40 	 13,371.17 	143	0	 8.70
11:09:04 PM	 49.273899 	 (123.253326)	 47.40 	 13,379.70 	142	0	 8.56
11:09:07 PM	 49.274009 	 (123.253033)	 47.40 	 13,404.63 	139	20	 8.14
11:09:11 PM	 49.274135 	 (123.252629)	 47.40 	 13,436.62 	139	80	 7.99
11:09:13 PM	 49.274220 	 (123.252441)	 47.40 	 13,452.44 	138	79	 7.90
11:09:15 PM	 49.274329 	 (123.252285)	 47.00 	 13,468.04 	138	79	 7.82
11:09:16 PM	 49.274387 	 (123.252230)	 46.40 	 13,475.91 	137	79	 7.87
11:09:17 PM	 49.274449 	 (123.252175)	 46.00 	 13,483.75 	137	79	 7.84
11:09:18 PM	 49.274515 	 (123.252124)	 45.40 	 13,491.62 	136	80	 7.87
11:09:19 PM	 49.274585 	 (123.252079)	 45.20 	 13,499.65 	136	81	 8.02
11:09:25 PM	 49.275018 	 (123.251876)	 45.20 	 13,549.75 	135	88	 8.63
11:09:26 PM	 49.275095 	 (123.251813)	 44.40 	 13,558.75 	135	88	 8.99
11:09:27 PM	 49.275168 	 (123.251734)	 44.20 	 13,568.01 	134	0	 9.27
11:09:28 PM	 49.275226 	 (123.251637)	 43.60 	 13,577.61 	133	0	 9.60
11:09:29 PM	 49.275279 	 (123.251518)	 43.40 	 13,587.51 	133	0	 9.90
11:09:30 PM	 49.275316 	 (123.251382)	 43.00 	 13,597.79 	132	0	 10.28
11:09:31 PM	 49.275336 	 (123.251237)	 42.40 	 13,608.44 	132	0	 10.64
11:09:32 PM	 49.275351 	 (123.251085)	 42.00 	 13,619.08 	131	0	 10.64
11:09:33 PM	 49.275364 	 (123.250940)	 41.40 	 13,629.66 	131	0	 10.59
11:09:34 PM	 49.275387 	 (123.250802)	 40.60 	 13,640.23 	131	0	 10.54
11:09:35 PM	 49.275420 	 (123.250678)	 40.00 	 13,650.69 	131	0	 10.48
11:09:36 PM	 49.275468 	 (123.250564)	 39.20 	 13,661.07 	130	0	 10.33
11:09:37 PM	 49.275522 	 (123.250462)	 38.40 	 13,671.37 	129	0	 10.33
11:09:38 PM	 49.275605 	 (123.250390)	 37.60 	 13,681.55 	129	0	 10.19
11:09:41 PM	 49.275856 	 (123.250217)	 37.60 	 13,712.25 	125	0	 10.33
11:09:42 PM	 49.275944 	 (123.250156)	 37.40 	 13,722.67 	125	0	 10.43
11:09:43 PM	 49.276033 	 (123.250096)	 36.60 	 13,733.32 	124	0	 10.64
11:09:44 PM	 49.276118 	 (123.250043)	 36.40 	 13,744.15 	123	0	 10.83
11:09:45 PM	 49.276201 	 (123.249988)	 35.60 	 13,755.21 	123	0	 11.08
11:09:46 PM	 49.276288 	 (123.249932)	 35.00 	 13,766.41 	122	0	 11.19
11:09:47 PM	 49.276379 	 (123.249862)	 34.20 	 13,777.79 	122	0	 11.37
11:09:48 PM	 49.276463 	 (123.249788)	 33.40 	 13,789.34 	121	0	 11.56
11:09:49 PM	 49.276577 	 (123.249679)	 32.60 	 13,801.16 	121	0	 11.81
11:09:50 PM	 49.276673 	 (123.249576)	 32.00 	 13,813.09 	121	0	 11.94
11:09:51 PM	 49.276753 	 (123.249436)	 31.20 	 13,825.16 	120	0	 12.07
11:09:52 PM	 49.276839 	 (123.249309)	 30.20 	 13,837.25 	120	0	 12.07
11:09:53 PM	 49.276915 	 (123.249172)	 29.60 	 13,849.78 	119	0	 12.50
11:09:54 PM	 49.276989 	 (123.249031)	 28.60 	 13,862.32 	118	21	 12.57
11:09:55 PM	 49.277057 	 (123.248877)	 28.00 	 13,875.98 	118	84	 12.68
11:09:56 PM	 49.277109 	 (123.248734)	 27.20 	 13,887.79 	119	84	 12.79
11:09:57 PM	 49.277165 	 (123.248571)	 26.20 	 13,900.62 	119	63	 12.83
11:09:58 PM	 49.277217 	 (123.248414)	 25.60 	 13,913.49 	119	0	 12.87
11:09:59 PM	 49.277273 	 (123.248262)	 24.60 	 13,926.40 	119	0	 12.91
11:10:00 PM	 49.277332 	 (123.248104)	 24.00 	 13,939.45 	118	0	 13.06
11:10:05 PM	 49.277573 	 (123.247403)	 24.00 	 13,999.16 	115	0	 13.27
11:10:06 PM	 49.277636 	 (123.247246)	 22.20 	 14,012.34 	115	0	 13.19
11:10:07 PM	 49.277696 	 (123.247095)	 21.00 	 14,025.53 	114	0	 13.19
11:10:08 PM	 49.277759 	 (123.246941)	 20.00 	 14,038.71 	113	0	 13.19
11:10:10 PM	 49.277894 	 (123.246640)	 18.60 	 14,064.96 	113	0	 13.10
11:10:11 PM	 49.277963 	 (123.246496)	 17.60 	 14,078.08 	114	0	 13.10
11:10:12 PM	 49.278028 	 (123.246351)	 16.60 	 14,091.11 	113	0	 13.03
11:10:13 PM	 49.278094 	 (123.246206)	 15.80 	 14,104.16 	113	0	 13.06
11:10:14 PM	 49.278160 	 (123.246060)	 14.80 	 14,117.15 	113	0	 12.97
11:10:15 PM	 49.278230 	 (123.245907)	 14.00 	 14,130.33 	113	0	 13.19
11:10:16 PM	 49.278296 	 (123.245760)	 13.00 	 14,143.63 	114	0	 13.31
11:10:17 PM	 49.278362 	 (123.245614)	 12.00 	 14,157.07 	113	0	 13.43
11:10:18 PM	 49.278431 	 (123.245460)	 11.20 	 14,170.58 	113	0	 13.52
11:10:19 PM	 49.278503 	 (123.245300)	 10.60 	 14,184.25 	113	0	 13.66
11:10:20 PM	 49.278573 	 (123.245151)	 9.80 	 14,198.00 	113	0	 13.75
11:10:21 PM	 49.278642 	 (123.244999)	 8.80 	 14,211.88 	113	0	 13.89
11:10:22 PM	 49.278710 	 (123.244847)	 8.00 	 14,225.87 	112	0	 13.98
11:10:23 PM	 49.278776 	 (123.244695)	 7.00 	 14,239.79 	112	0	 13.93
11:10:24 PM	 49.278834 	 (123.244537)	 6.00 	 14,253.50 	112	0	 13.71
11:10:25 PM	 49.278897 	 (123.244386)	 5.00 	 14,267.00 	112	0	 13.49
11:10:26 PM	 49.278954 	 (123.244251)	 4.00 	 14,280.16 	112	0	 13.16
11:10:27 PM	 49.279014 	 (123.244117)	 3.40 	 14,292.78 	112	0	 12.61
11:10:28 PM	 49.279074 	 (123.243986)	 2.40 	 14,305.12 	112	0	 12.36
11:10:29 PM	 49.279128 	 (123.243859)	 1.60 	 14,317.00 	112	0	 11.88
11:10:30 PM	 49.279174 	 (123.243713)	 1.00 	 14,328.95 	112	0	 11.94
11:10:32 PM	 49.279238 	 (123.243413)	 1.00 	 14,352.86 	112	0	 12.01
11:10:34 PM	 49.279276 	 (123.243094)	 1.00 	 14,376.66 	112	0	 11.88
11:10:35 PM	 49.279281 	 (123.242940)	 0.60 	 14,388.53 	112	0	 11.85
11:10:36 PM	 49.279275 	 (123.242773)	 0.20 	 14,400.26 	111	0	 11.75
11:10:37 PM	 49.279270 	 (123.242614)	 (0.40)	 14,412.01 	111	0	 11.75
11:10:38 PM	 49.279266 	 (123.242450)	 (0.80)	 14,423.63 	110	0	 11.62
11:10:39 PM	 49.279262 	 (123.242303)	 (1.00)	 14,434.61 	110	0	 10.97
11:10:41 PM	 49.279258 	 (123.242015)	 (1.80)	 14,455.32 	110	0	 10.33
11:10:42 PM	 49.279253 	 (123.241868)	 (2.00)	 14,465.63 	110	0	 10.33
11:10:43 PM	 49.279251 	 (123.241727)	 (2.60)	 14,476.07 	110	0	 10.43
11:10:44 PM	 49.279250 	 (123.241583)	 (3.00)	 14,486.55 	110	0	 10.48
11:10:45 PM	 49.279248 	 (123.241452)	 (3.60)	 14,496.48 	110	0	 9.92
11:10:46 PM	 49.279241 	 (123.241319)	 (4.00)	 14,506.08 	109	0	 9.38
11:10:47 PM	 49.279236 	 (123.241202)	 (4.60)	 14,515.00 	109	0	 9.14
11:10:48 PM	 49.279232 	 (123.241090)	 (5.00)	 14,523.44 	109	0	 8.44
11:10:49 PM	 49.279220 	 (123.240982)	 (5.60)	 14,531.21 	109	0	 7.77
11:10:52 PM	 49.279197 	 (123.240715)	 (5.60)	 14,550.78 	108	0	 6.11
11:10:57 PM	 49.279233 	 (123.240438)	 (5.60)	 14,574.66 	108	0	 3.88
11:11:00 PM	 49.279261 	 (123.240490)	 (5.60)	 14,584.29 	109	0	 3.02
11:11:01 PM	 49.279267 	 (123.240509)	 (5.60)	 14,586.99 	109	0	 2.71
11:11:02 PM	 49.279271 	 (123.240513)	 (5.60)	 14,586.99 	110	0	 -
11:11:03 PM	 49.279274 	 (123.240512)	 (5.60)	 14,586.99 	111	0	 3.39
11:11:04 PM	 49.279279 	 (123.240509)	 (5.60)	 14,590.38 	111	0	 3.39
11:11:05 PM	 49.279281 	 (123.240506)	 (5.60)	 14,590.38 	111	0	 -
11:11:30 PM	 49.279284 	 (123.240516)	 (5.60)	 14,590.38 	110	28	 1.24
11:11:33 PM	 49.279284 	 (123.240672)	 (5.60)	 14,598.79 	113	63	 4.25
